Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1599215487,100,GET,/api/,13.200000,0.000000,29,31,33,34,43,83,110,130,320,490,490,2111,0,29,36.04699639979947,24.845599999935075,489.7379000003639,51.0
1599215487,100,GET,/blog/,38.900000,0.000000,32,34,36,38,48,84,100,120,290,1100,1100,6216,0,32,38.44093426641337,26.29389999947307,1134.2906999998377,4791.0
1599215487,100,,Aggregated,65.500000,0.000000,30,32,34,36,44,79,97,120,290,1100,1100,10520,0,30,34.40403507604626,13.733999999203661,1134.2906999998377,3801.9062737642585
1599215492,100,GET,/,13.500000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2265,0,17,21.308324503312885,13.733999999203661,296.7404999999417,4609.0
1599215492,100,GET,/api/,12.400000,0.000000,29,31,33,34,43,83,110,130,320,490,490,2172,0,29,35.87830262429625,24.845599999935075,489.7379000003639,51.0
1599215492,100,GET,/blog/,38.400000,0.000000,32,34,36,38,47,84,100,120,290,1100,1100,6409,0,32,38.299239662977726,26.29389999947307,1134.2906999998377,4791.0
1599215492,100,,Aggregated,64.300000,0.000000,30,32,34,36,44,78,96,120,290,1100,1100,10846,0,30,34.266167739258876,13.733999999203661,1134.2906999998377,3803.7687626774846
1599215497,100,GET,/,14.500000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2331,0,17,21.194501501503865,13.733999999203661,296.7404999999417,4609.0
1599215497,100,GET,/api/,11.900000,0.000000,29,31,32,34,42,82,110,130,320,490,490,2238,0,29,35.70674696156149,24.845599999935075,489.7379000003639,51.0
1599215497,100,GET,/blog/,37.700000,0.000000,32,34,36,38,47,83,99,120,290,1100,1100,6593,0,32,38.20840520249068,26.29389999947307,1134.2906999998377,4791.0
1599215497,100,,Aggregated,64.100000,0.000000,30,32,34,36,44,76,95,120,290,1100,1100,11162,0,30,34.153744687332335,13.733999999203661,1134.2906999998377,3802.614226841068
1599215502,100,GET,/,13.300000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2393,0,17,21.158602590892407,13.733999999203661,296.7404999999417,4609.0
1599215502,100,GET,/api/,14.000000,0.000000,29,31,32,34,42,82,110,130,320,490,490,2310,0,29,35.5668861904668,24.845599999935075,489.7379000003639,51.0
1599215502,100,GET,/blog/,38.100000,0.000000,32,34,36,38,47,83,99,120,290,1100,1100,6788,0,32,38.1068628462032,26.29389999947307,1134.2906999998377,4791.0
1599215502,100,,Aggregated,65.400000,0.000000,30,32,34,36,44,76,95,120,290,1100,1100,11491,0,30,34.06678514489718,13.733999999203661,1134.2906999998377,3800.2310503872595
1599215507,100,GET,/,12.800000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2456,0,17,21.18179417752666,13.733999999203661,296.7404999999417,4609.0
1599215507,100,GET,/api/,14.700000,0.000000,29,31,32,34,42,82,110,130,320,490,490,2381,0,29,35.52444720704739,24.845599999935075,489.7379000003639,51.0
1599215507,100,GET,/blog/,37.400000,0.000000,32,34,36,38,47,83,99,120,290,1100,1100,6990,0,32,38.17656042918777,26.29389999947307,1134.2906999998377,4791.0
1599215507,100,,Aggregated,64.900000,0.000000,30,32,34,36,44,76,95,120,290,1100,1100,11827,0,30,34.113499002283795,13.733999999203661,1134.2906999998377,3798.953665342014
1599215512,100,GET,/,12.700000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2522,0,17,21.210270459953666,13.733999999203661,296.7404999999417,4609.0
1599215512,100,GET,/api/,13.500000,0.000000,29,31,32,34,42,82,110,130,320,490,490,2447,0,29,35.51868083366557,24.845599999935075,489.7379000003639,51.0
1599215512,100,GET,/blog/,39.300000,0.000000,32,34,36,38,47,83,100,120,280,1100,1100,7184,0,32,38.174462152007315,26.29389999947307,1134.2906999998377,4791.0
1599215512,100,,Aggregated,65.500000,0.000000,30,32,34,36,44,76,95,120,280,1100,1100,12153,0,30,34.1192997778331,13.733999999203661,1134.2906999998377,3798.8347733070023
1599215517,100,GET,/,12.400000,0.000000,17,18,20,21,27,44,71,77,270,300,300,2593,0,17,21.110715464714467,13.733999999203661,296.7404999999417,4609.0
1599215517,100,GET,/api/,12.900000,0.000000,29,31,32,34,42,82,110,130,320,490,490,2511,0,29,35.4433692154444,24.845599999935075,489.7379000003639,51.0
1599215517,100,GET,/blog/,39.300000,0.000000,32,34,36,38,47,83,99,120,280,1100,1100,7365,0,32,38.105082864903956,26.29389999947307,1134.2906999998377,4791.0
1599215517,100,,Aggregated,64.600000,0.000000,30,32,34,36,44,76,95,120,280,1100,1100,12469,0,30,34.03499242922492,13.733999999203661,1134.2906999998377,3798.613601732296
